658,49116,5444,207777,883,164335,9209,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Retail POQ - US English,SCORE
659,49153,5445,207777,202,152742,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Attempted,0,27,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,gnrxgsYNZQolMxlvtsyTmA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
660,49154,5445,207777,202,152742,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Incorrect,0,3,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,QmQbe+awDDgpZpUkdAlgug==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
661,49155,5445,207777,202,152742,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Correct,0,24,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,DFojXSBjyI7YJVGP58RXFA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
662,49161,5445,207777,202,152742,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Accuracy,0,88.8888888888889,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,QG5U/qRQuJizv/PM/60IbQ==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
663,49151,5445,207777,202,152742,15363,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,80.508124,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ZT1fmJZNKmb5RSZZDKF1lA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,PERCENTILE
664,49151,5445,207777,202,152742,15363,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,12.1212121212121,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,/cCRuDFG/+9v2EoaszdTfg==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,RAW
665,49151,5445,207777,202,152742,15363,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,0.866576959017488,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,wKKwr0FWX0gF2Jz5YQHpIA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
666,49428,5486,207778,629,152381,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
667,49421,5486,207778,629,152381,9997,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,99.323743,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,fkUKXtgB91QqWy6NDyV0Nw==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,PERCENTILE
668,49421,5486,207778,629,152381,9997,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,63,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,WAA2J4SAZcrxjKZmsNEDCw==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,RAW
669,49421,5486,207778,629,152381,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,1.60515693885271,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,iEDyPLXXwP/SKKC7z8XQxQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
670,49420,5487,207778,629,152381,10011,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,SCORE
671,49413,5487,207778,629,152381,10011,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,95.890955,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,LNNfuWunxzB5SIWbgppmWg==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,PERCENTILE
672,49413,5487,207778,629,152381,10011,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,59,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,iS7OEnCS3NkjW2mYoEpaMQ==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,RAW
673,49413,5487,207778,629,152381,10011,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,1.10734585897218,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,dgUd8sKXft3aD+rIpliqPg==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,SCORE
674,49429,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,61.889274,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,GpsRMGdj9i8azCGtw9/XOA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
675,49429,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,7.25,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vjWf6SXi+q2ifi8pRdci3w==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
676,49429,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,0.430342737288526,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HZue6tsgxUlT1VCN3J+rug==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
677,49430,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,79.051513,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,xUTv9oSzfaEpXWlW95ypLQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
678,49430,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,9.75,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,g1da6+J+qiJkoZ3ubMbGLg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
679,49430,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,0.865042331565992,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,/nZh2lO7kTH5vVZ6BpXFUg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
680,49432,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,39.960135,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9J/aaL2Wdf37MIaoFziABg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
681,49432,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,1.25,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HVqto8BOxljJZz3Mc2tFXg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
682,49432,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,-0.334819142414079,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,V39KCziQRrUGQh5coB1rGA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
683,49433,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,77.324017,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,o2+Dlmowo6qVa8pqTvi71g==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
684,49433,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,5.25,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Z3k8+KcVN2SoRZ1w+WoQbQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
685,49433,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,0.797808008353272,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,IhKsDjasTrwUWcBHwCWo5w==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
686,49431,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,88.039012,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,C0gfIy6dXx8geJjmpFgsSQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
687,49431,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,8.5,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,+OvofD6/epoPsyf8VhPj2w==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
688,49431,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,1.22170806957044,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,X68X9Sx1iEzH4msF0WYBsw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
689,49434,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,82.483255,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,w5EieK139uzxlCsoT28TRA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
690,49434,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,7.5,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,82aEt+IaUK+siMTF78O8tw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
691,49434,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,0.945908637641028,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,e3rkCpUdX+vEE7pwgvLHjg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
692,49435,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,62.501894,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,pkZAZ4dRtqVXljYadjCFrg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
693,49435,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,3.5,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,xMfJNJmPXLXA6SwhoyHcIw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
694,49435,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,0.407158451489284,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,0WcEuYFM3aHtlEJB6qV9dw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
695,49437,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,80.563613,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,AY4dwtFB6yqbJjRXW1t+aw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
696,49437,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,23.7646,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,2YHguFcDf+SnuWz5xcudTA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
697,49437,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,0.915895680046624,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,YVZW0gRRv8zOVQOvSdnWSw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
698,49436,5488,207778,629,152381,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,75.930295,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,NocvxG9Fs40H8R4ZbGDFLA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
699,49436,5488,207778,629,152381,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,22.20555,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,sA8BPveejlRMz1V58mPJqQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
700,49436,5488,207778,629,152381,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,0.728130360205833,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,bKuaZrb6hqgrhFyAkFtdiA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
701,49412,5489,207778,629,152381,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
702,49405,5489,207778,629,152381,10035,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,62.167607,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,421Wi9B3I5rimY+3Dy7xUQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,PERCENTILE
703,49405,5489,207778,629,152381,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,20,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,wwOSzN4leDl6lOTH8P7DUQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
704,49405,5489,207778,629,152381,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,0.376241797996235,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,V3tZxyYAfKS/Tz7cTa//UQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
705,49450,5490,207778,629,152381,8830,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Sales Index - Stress Tolerance,SCORE
706,49404,5491,207778,629,152381,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
707,49397,5491,207778,629,152381,9208,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,43.749058,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,KL0vRJdpxetNv7cVTTEXlQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,PERCENTILE
708,49397,5491,207778,629,152381,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,28,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,5LZg0iUfo8ggUHjPf3duCQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
709,49397,5491,207778,629,152381,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,-0.105975263487175,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,SlXPAzbV1rKqugELp6XzHw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
710,49394,5491,207778,629,152381,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpSabil,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,U0V6vXy5a1dfDNeZ6aGHnw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
711,49394,5491,207778,629,152381,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpSabil,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,zQShsEZYzp68RuoEcc6TnA==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
712,49395,5491,207778,629,152381,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpTurn,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,R62WKF9nf1n/HN0LPeMoRw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
713,49395,5491,207778,629,152381,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpTurn,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,AmzLVsOaiMaVVwlvy/4Yvg==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
714,49396,5491,207778,629,152381,9208,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,82.172238,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8+xtXZbmYpxFo/8Yp8bgOA==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,PERCENTILE
715,49396,5491,207778,629,152381,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,14.25,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,cgOCzpMmLP6X46Uu/G+bWw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
716,49396,5491,207778,629,152381,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,0.886702704987448,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,asMtovqZiEx4ynl7B2hZpQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
717,49393,5492,207778,629,152381,9254,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Sales Suite Fit - US English,SCORE
718,49873,5526,207779,431,152803,12289,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,84.82,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,fo7MDt59TK16l2Dpldux5Q==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,PERCENTILE
719,49873,5526,207779,431,152803,12289,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,3.5917632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8YXmezdjF2Aqt1vUPf830Q==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,SCORE
720,49871,5526,207779,431,152803,12289,128,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Programmer/Analyst Aptitude,1,84.824829,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,F4K3n6EUnJzDs2kQgaHcVA==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,PERCENTILE
721,49871,5526,207779,431,152803,12289,129,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Programmer/Analyst Aptitude,1,0.986272,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ChshioyWZSL/eoei9hWbqQ==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,RAW
722,49871,5526,207779,431,152803,12289,211,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Programmer/Analyst Aptitude,1,3.5917632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,bdFaNnebx6awyIrFXvW1Og==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,SCORE
723,49872,5526,207779,431,152803,12289,129,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Programmer/Analyst Aptitude,2,0.986272,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,WoxbwqnZiCEPG3Ila7qImQ==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,RAW
724,49872,5526,207779,431,152803,12289,211,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Programmer/Analyst Aptitude,2,3.5917632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Da9QGt6hqU+zX+NBBDpzaA==,NULL,NULL,NULL,NULL,NULL,Programmer/Analyst Aptitude,SCORE
725,49999,5537,207780,899,152642,12355,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Cognitive Index,0,40,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,N1GzJWUIJ2SSVIdKJ8tU3Q==,NULL,NULL,NULL,NULL,NULL,Cognitive Index,PERCENTILE
726,49999,5537,207780,899,152642,12355,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Cognitive Index,0,13.6666666666667,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,h/FuviIAWEISP3Rb6QWt5A==,NULL,NULL,NULL,NULL,NULL,Cognitive Index,RAW
727,49999,5537,207780,899,152642,12355,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Cognitive Index,0,13.6666666666667,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,G/9VQPwGTzY9hX+fh+fPEw==,NULL,NULL,NULL,NULL,NULL,Cognitive Index,SCORE
728,49940,5539,207780,653,150948,15653,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,0,100,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,nNvpu0u3OVzo5egm1i58bA==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,PERCENTILE
729,49940,5539,207780,653,150948,15653,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,0,33,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JiyhKVVZyBV6tVRGAPk06A==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,RAW
730,49940,5539,207780,653,150948,15653,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,0,4.29667746093286,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,R42xJlPgZ03Ipj0MuuRQFA==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,SCORE
731,49941,5539,207780,653,150948,15653,128,1,assessment,0,Entry Level,NULL,NULL,NULL,NULL,NULL,Safety Orientation,1,94.080022,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Js3iKkYB3CW0Z+Zqzj3tNg==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,PERCENTILE
732,49941,5539,207780,653,150948,15653,129,1,assessment,0,Entry Level,NULL,NULL,NULL,NULL,NULL,Safety Orientation,1,33,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,KKIptQhQ+MkeIkuRmewsCw==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,RAW
733,49941,5539,207780,653,150948,15653,211,1,assessment,0,Entry Level,NULL,NULL,NULL,NULL,NULL,Safety Orientation,1,1.40376886837804,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,KPWMuQ+TmgPfsV901fBkfg==,NULL,NULL,NULL,NULL,NULL,Safety_Biodata - US,SCORE
734,49959,5540,207780,653,150948,15654,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Safety SJT,0,67.330537,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ShXgdOBzEs7esugzA9Ur7A==,NULL,NULL,NULL,NULL,NULL,Safety Situational Judgment - US,PERCENTILE
735,49959,5540,207780,653,150948,15654,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Safety SJT,0,13,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,6hE739XlNdENUQk24nZx7A==,NULL,NULL,NULL,NULL,NULL,Safety Situational Judgment - US,RAW
736,49959,5540,207780,653,150948,15654,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Safety SJT,0,0.527300162808244,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,6dGu4VFGyMuZWRnW8ZTgJw==,NULL,NULL,NULL,NULL,NULL,Safety Situational Judgment - US,SCORE
737,50016,5541,207780,324,152804,11899,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,0,17.457328,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,QpEFncAny2OZ1QqKtNDByg==,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,PERCENTILE
738,50016,5541,207780,324,152804,11899,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,0,44.3333333333333,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,cSENxbG/pJ8wgL2EeaDUKw==,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,RAW
739,50016,5541,207780,324,152804,11899,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,0,-0.866241295924016,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,/dUySbUNdyn7kzmLHI6XuQ==,NULL,NULL,NULL,NULL,NULL,Math-Basic Skills - US,SCORE
740,51423,5582,207781,300,154829,12252,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,17.15,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,gt4uQsLO+J2zsfV3tUOB8A==,NULL,NULL,NULL,NULL,NULL,JavaScript 1.5 Fundamentals,PERCENTILE
741,51423,5582,207781,300,154829,12252,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,2.7247794,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,nuCx9IovMZHgSL11Y9kDnA==,NULL,NULL,NULL,NULL,NULL,JavaScript 1.5 Fundamentals,SCORE
742,51422,5582,207781,300,154829,12252,128,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,JavaScript 1.5 Fundamentals,1,17.152832,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9lFIjYlTtbkHSdZuuQ6BPg==,NULL,NULL,NULL,NULL,NULL,JavaScript 1.5 Fundamentals,PERCENTILE
743,51422,5582,207781,300,154829,12252,129,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,JavaScript 1.5 Fundamentals,1,-0.458701,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,505Vcuif7fkTbsinJ2Kv6w==,NULL,NULL,NULL,NULL,NULL,JavaScript 1.5 Fundamentals,RAW
